"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"세종특별자치시",세종특별자치시 보듬3로 101,세종특별자치시 아름동 1352,다목적,1,41,1)소방서 2)해피라움1 3)해피라움3 4)해피라움3,30,,044-300-2454,36.5114016804,127.2484090789,2019-09-20
"세종특별자치시",세종특별자치시 달빛1로 107,세종특별자치시 아름동 1348,다목적,1,41,1)나래유치원 2)나래초 3)가재7단지 4)가재4단지,30,,044-300-2454,36.5088556825,127.2454762208,2019-09-20
"세종특별자치시",세종특별자치시 보듬3로 92,세종특별자치시 아름동 1293,다목적,1,41,1)범지기8단지 2)범지기11단지 3)범지기6단지 4)우체국,30,,044-300-2454,36.5119113147,127.2494734729,2019-09-20
"세종특별자치시",세종특별자치시 노을1로 27,세종특별자치시 한솔동 952,다목적,1,41,1)참샘유치원 2)첫마을1단지 3)한솔파출소 4)공원광장,30,,044-300-2454,36.4794846252,127.2593722789,2019-09-20
"세종특별자치시",세종특별자치시 노을3로 60,세종특별자치시 한솔동 937,다목적,1,41,1)한솔파출소 2)첫마을3단지 3)꿈에교회 4)한솔파출소,30,,044-300-2454,36.4796770775,127.2570563380,2019-09-20
"세종특별자치시",세종특별자치시 나리로 43,세종특별자치시 한솔동 1246,다목적,1,41,1)꿈에교회 2)한솔중 3)역사공원 4)꿈에교회,30,,044-300-2454,36.4761706204,127.2549782268,2019-09-20
"세종특별자치시",세종특별자치시 나리로 43(한솔동),,다목적,1,41,1)한솔중 2)꿈의교회 3)첫마을7단지 4)꿈의교회,30,,044-300-2454,36.4761706204,127.2549782268,2019-09-20
"세종특별자치시",세종특별자치시 나리로 43(한솔동),,다목적,1,41,1)첫마을6단지 2)한솔중 3)첫마을3단지 4)첫마을6단지,30,,044-300-2454,36.4761706204,127.2549782268,2019-09-20
"세종특별자치시",세종특별자치시 나리로 43(한솔동),,다목적,1,41,1)첫마을6단지 2)한솔중뒤길 3)첫마을6단지 4)한솔중뒤길,30,,044-300-2454,36.4761706204,127.2549782268,2019-09-20
"세종특별자치시","세종특별자치시 누리로 28(한솔동, 첫마을6단지)",,다목적,1,41,1)첫마을6단지 2)한솔중옆길 3)한솔중뒤길 4)첫마을6단지,30,,044-300-2454,36.4749636758,127.2546930865,2019-09-20
"세종특별자치시",,세종특별자치시 보람동 49-1,다목적,2,200,A.1)KDI방향 2)대평동 3)강변 4)KDI방향 C.강변,30,,044-300-2454,36.4792070076,127.2987594459,2019-09-20
"세종특별자치시",,세종특별자치시 보람동664-66,다목적,1,200,A.1)시청 2)터미널 3)강변산책로 4)시청,30,,044-300-2454,36.4762530037,127.2789639649,2019-09-20
"세종특별자치시",,세종특별자치시 보람동624-1,다목적,2,200,A.1)청주방향 2)보람중 3)시청 4)저류지 C.청주방향,30,,044-300-2454,36.481963,127.2909902701,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 286-7,다목적,3,200,A.1)글벗중삼거리 2)상가공원 3)=1 4)저류지 C.새샘정문도로 D.상가앞도로,30,,044-300-2454,36.4890174504,127.2998412431,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 367-2,다목적,3,200,A.1)글벗초 방향(청주) 2)시청방향도로 3)=1 4)=2  C.대전방향  D.공원광장,30,,044-300-2454,36.4883895268,127.2974887417,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 288-6,다목적,3,200,A.1)9단지샹가앞 2)글벗중정문 3)9단지정문 4)9단지상가앞  C.대전방향  D.회전교차로방향,30,,044-300-2454,36.4880242444,127.2994333826,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 509-6,다목적,3,200,A.1)글벗유치원방향도로 2)글벗초주차장 3)=1 4)=2  C.글벗중방향  D.시청방향,30,,044-300-2454,36.487313,127.296932,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 508-6,다목적,3,200,A.1)글벗유치원운동장 C.코끼리빌딩방향  D.강변방향,30,,044-300-2454,36.486777,127.2985305226,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 9-169,다목적,3,200,360도 전방면,30,,044-300-2454,36.4844388851,127.3011558723,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 9-197,다목적,3,200,360도 전방면,30,,044-300-2454,36.4821618261,127.3006429442,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 9-159,다목적,3,200,360도 전방면,30,,044-300-2454,36.4829297720,127.3035558090,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 32-20,다목적,3,200,A.1)소담고정문 2)소담고정문 3)중흥정문도로 4)소담고정문  C.소담고정문도로  D.중흥정문도로,30,,044-300-2454,36.4811652576,127.3026443586,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 510-4,다목적,2,200,A.1)광장회전교차로 2)시청방향 3)=1 4)=2  C.국토연구원방향,30,,044-300-2454,36.4861613839,127.2963001801,2019-09-20
"세종특별자치시",세종특별자치시 소담로 93(소담동),,다목적,3,200,A.1)강변방향 2)법원경찰청방향 3)보람동방향 4)=1 B.소담교차로 C.대전?향,30,,044-300-2454,36.4857299034,127.3014474447,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 37-4,다목적,2,200,A.1)법원경찰청방향 2)보람동방향 3)=1 4)=2  C.강변방향,30,,044-300-2454,36.485521,127.3004656995,2019-09-20
"세종특별자치시",세종특별자치시 소담로 93(소담동),,다목적,2,200,A.360도 전방면  C.2단지상가앞,30,,044-300-2454,36.4857299034,127.3014474447,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 32-15,다목적,3,200,A.1)소담중앞도로 C.소담초방향  D.8단지방향,30,,044-300-2454,36.481187,127.3013240856,2019-09-20
"세종특별자치시",세종특별자치시 국책연구원로 5(반곡동),,다목적,2,200,A.1)대전방향 2)대평리 3)강변방향 4)대평리  C.108동앞공원,30,,044-300-2454,36.4916219435,127.3006220715,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 산 9,다목적,2,200,360도 전방면,30,,044-300-2454,36.4821862939,127.3073221227,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 9-9,다목적,2,200,A.1)대학연구소방향 2)대전방향 3)1단지방향 4)대전방향  C.강변방향,30,,044-300-2454,36.4801205262,127.3083071217,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 501,다목적,2,200,A.1)괴화산방향 2)4생방향 3)=1 4)=2  C. 시청방향,30,,044-300-2454,36.4862918034,127.3015938926,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 344,다목적,2,200,A.1)강변방향 2)4생방향 3)BRT방향 4)강변방향  C.4생방향,30,,044-300-2454,36.4876513797,127.3010169386,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 332-4,다목적,2,200,A.1)4생방향 2)소담프라자사잇길 3)=1 4)=2  C.BRT시청방향,30,,044-300-2454,36.4873803230,127.3013539524,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 37-4,다목적,2,200,A.1)괴화산방향 2)4생방향 3)=1 4)=2  C.BRT시청방향,30,,044-300-2454,36.4855454359,127.3004656995,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 양곡리 337-6,다목적,4,200,"1)마을입구 2)금사리, 공주방면 3)전의방면 4)경로당앞",30,,044-300-2454,36.6397218703,127.1763548088,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 금사리 136-3,다목적,1,200,금사리 농산물간이집하장,30,,044-300-2454,36.6097898860,127.1720507082,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 서창리 239-2,다목적,3,200,1)고대총각계란 앞 2)세종여고 방면 3)FORYOU슈퍼마켓,30,,044-300-2454,36.6076390309,127.2852400334,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 문화4길 12,세종특별자치시 조치원읍 침산리 282-12,다목적,3,200,1)세종문화예술회관 2)세종시교육연구원 3)세종시 교육연구원주차장,30,,044-300-2454,36.600211,127.2882573938,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 침산리 213-5,다목적,3,200,1)한나빌앞 2)팔부건축자재 3)대림산업,30,,044-300-2454,36.5992841452,127.2897965657,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 남리 379,다목적,2,200,1)청솔아파트후문 골목 2)유명어린이집,30,,044-300-2454,36.5961631251,127.3028281015,2019-09-20
"세종특별자치시",,세종특별자치시 연기면 연기리 377,다목적,2,200,1)선한목자교회 2)하이빌앞,30,,044-300-2454,36.544833,127.277849,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 봉산리 산 54-8,다목적,3,200,1)세종여고방면 2)봉산리마을길합류지점 3)오봉산방향,30,,044-300-2454,36.6089082824,127.2813366900,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 송학리 524,다목적,3,200,1)조치원방향 2)공주방향 3)전의방향,30,,044-300-2454,36.5359127445,127.1922512198,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 청라리 309-1,다목적,4,200,1)나리농촌체험마을 건너편 월하천방면 2)청라2길 마을입구 3)공주방향 4)조치원방향,30,,044-300-2454,36.588141,127.1981000659,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 서창리 42-50,다목적,3,200,1)신안1리사거리 방향 2) 새주막3길 골목 3) 서창1리 마을회관 방향,30,,044-300-2454,36.6131668,127.2948195,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 봉암리 64-5,다목적,3,200,1)봉암리 1번국도 교각 2)봉암리 1번국도 교각,30,,044-300-2454,36.423761,127.278034,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 국곡리 84-1,다목적,3,200,1)정자옆도로변 2)정자옆도로변 3)삼거리다리방향,30,,044-300-2454,36.4296330863,127.2720151206,2019-09-20
"세종특별자치시",세종특별자치시 부강면 노호등곡1로 1,세종특별자치시 부강면 노호리 358-9,다목적,1,200,1)노호2리방향,30,,044-300-2454,36.4981496931,127.3925242784,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 하봉리 442-2,다목적,3,200,"1)공주방향 2)하봉리 방향 3) 요양병원, 송정리마을 입구",30,,044-300-2454,36.5015240881,127.1780489200,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 유천리 843-34,다목적,3,200,1)저수지방향 2)도로방향,30,,044-300-2454,36.6801693130,127.1761750393,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 은용리 159,다목적,2,200,1)은용저수지 2)은용저수지,30,,044-300-2454,36.4868016206,127.2167126921,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 대교리 648,다목적,4,200,1)대교3리 경로당 2)공주방향 3)대교3리 마을회관 4)경로당옆,30,,044-300-2454,36.5020788074,127.2122299565,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 신안리 78-6,다목적,3,200,1)편의점 2)편의점주차장 3)옛날짜장,30,,044-300-2454,36.6224620272,127.2906885075,2019-09-20
"세종특별자치시",세종특별자치시 연서면 월하2길 21,세종특별자치시 연서면 월하리 646-19,다목적,3,200,1)월하3리 마을안길 2)월하3리 마을안길 3)월하3리 마을안길,30,,044-300-2454,36.5785800318,127.2916002715,2019-09-20
"세종특별자치시",,세종특별자치시 연서면 월하리 616-12,다목적,1,200,1)월하슈퍼,30,,044-300-2454,36.5755737130,127.2911947325,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 상리 113,다목적,3,200,1)버스터미널방향 2)모텔방향 3)성심건축,30,,044-300-2454,36.6026403306,127.3023902376,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 신안리 392-3,다목적,4,200,1)일신유니빌아파트방향 2)신안새동네1길 방향 3) 신안새동네길 방향 4) 섭골길 방향,30,,044-300-2454,36.614591,127.290387,2019-09-20
"세종특별자치시",세종특별자치시 나리로 43,세종특별자치시 한솔동 973,다목적,1,130,1)첫마을6단지 2)첫마을5단지상가 3)한솔유치원 4)첫마을6단지쪽문,30,,044-300-2454,36.4761706204,127.2549782268,2019-09-20
"세종특별자치시",세종특별자치시 나리로 43,세종특별자치시 한솔동 972,다목적,1,130,1)한솔고 2)역사공원 3)축구장옆길 4)한솔고,30,,044-300-2454,36.4761706204,127.2549782268,2019-09-20
"세종특별자치시",세종특별자치시 누리로34,세종특별자치시 한솔동 972,다목적,1,130,1)첫마을5단지 2)첫마을7단지 3)첫마을6단지 4)첫마을5단지,30,,044-300-2454,36.4784245415,127.2528029699,2019-09-20
"세종특별자치시",세종특별자치시 누리로 32,세종특별자치시 한솔동 973,다목적,1,130,1)한솔고 2)첫마을5단지상가 3)한솔고 4)첫마을5단지상가,30,,044-300-2454,36.47751975,127.2525234877,2019-09-20
"세종특별자치시",세종특별자치시 도움3로 37,세종특별자치시 어진동 499,다목적,1,130,1)연양초 2)가재11단지 3)연양유치원 4)가재11단지,30,,044-300-2454,36.5030627228,127.2559281044,2019-09-20
"세종특별자치시",세종특별자치시 도움 3로 37,세종특별자치시 어진동 499,다목적,1,41,1)도담동 2)제17주차장 3)청사방면 4)가재11단지,30,,044-300-2454,36.5030627228,127.2559281044,2019-09-20
"세종특별자치시",세종특별자치시 다솜로 291,세종특별자치시 어진동 606,다목적,1,41,1)한뜰3단지 2)연세초 3)연세초뒤길 4)연세초,30,,044-300-2454,36.5050208538,127.2718522870,2019-09-20
"세종특별자치시",세종특별자치시 다솜로 10,세종특별자치시 어진동 678,다목적,1,41,1)공주방향 2)연양초 3)세종파이낸스센터 4)성남고,30,,044-300-2454,36.4982024725,127.2548138150,2019-09-20
"세종특별자치시",세종특별자치시 연기면 호수공원길 155,세종특별자치시 연기면 세종리 1201,다목적,1,41,1)호수공원매점 2)햇무리교 3)제1주차장 4)호수의아침,30,,044-300-2454,36.4967194137,127.2749975461,2019-09-20
"세종특별자치시",세종특별자치시 다솜1로 31,세종특별자치시 어진동 518,다목적,1,41,1)홈플러스 2)산업통상자원부 3)어진중 4)새만금개발청,30,,044-300-2454,36.5019041611,127.2566163393,2019-09-20
"세종특별자치시",세종특별자치시 다솜로 22,세종특별자치시 어진동 680,다목적,1,41,1)성남중 2)인사혁신처 3)도시통합정보센터 4)인사혁신처,30,,044-300-2454,36.4971321831,127.2546808364,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 351,세종특별자치시 어진동 661,다목적,1,41,1)호수의아침 2)나성동 3)청사주유소 4)호수의아침,30,,044-300-2454,36.4950973819,127.2621654945,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 353,세종특별자치시 어진동 670,다목적,1,41,1)세종파이낸스센터 2)푸르지오시티 3)에비뉴힐 4)푸르지오시티,30,,044-300-2454,36.4956086460,127.2624350855,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 351,세종특별자치시 어진동 671,다목적,1,41,1)세종파이낸스센터 2)나성4교 3)세종파이낸스센터 4)나성4교,30,,044-300-2454,36.49502855,127.2621654945,2019-09-20
"세종특별자치시",세종특별자치시 보람로 77,세종특별자치시 도담동 645,다목적,1,41,1)도램13단지 2)양지유치원 3)도램17단지 4)도담고,30,,044-300-2454,36.5154067231,127.2617472319,2019-09-20
"세종특별자치시",세종특별자치시 보람로 33,세종특별자치시 도담동 854,다목적,1,41,1)도램14단지 2)솔비타어린이집 3)도램10단지 4)도담고,30,,044-300-2454,36.5117537065,127.2624493934,2019-09-20
"세종특별자치시",세종특별자치시 보듬8로 11,세종특별자치시 도담동 630,다목적,1,41,1)도램5단지 2)조치워방면 3)도램20단지 4)싱싱장터,30,,044-300-2454,36.5184990189,127.2603107345,2019-09-20
"세종특별자치시",세종특별자치시 다솜1로 130,세종특별자치시 도담동 787,다목적,1,41,1)주택부지 2)도램2단지 3)초롱별유치원 4)홈플러스,30,,044-300-2454,36.5097514761,127.2565886573,2019-09-20
"세종특별자치시",세종특별자치시 보듬4로 41(도담동),,다목적,1,41,1)도램14단지 2)도램11단지 3)도담중 4)도램16단지,30,,044-300-2454,36.5142062551,127.2634445567,2019-09-20
"세종특별자치시",세종특별자치시 보듬4로 41,세종특별자치시 연기면 세종리 734-53,다목적,1,130,1)도램19단지 2)도램16단지 3)도램19단지 4)도램16단지,30,,044-300-2454,36.5142062551,127.2634445567,2019-09-20
"세종특별자치시",세종특별자치시 달빛1로 251,세종특별자치시 아름동 810,다목적,1,130,1)세종불루힐 2)주택부지 3)범지기3단지 4)세종블루힐,30,,044-300-2454,36.52172547,127.2468880003,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 501,다목적,2,200,A.360도 전방면  C.BRT강변방향,30,,044-300-2454,36.4862918034,127.3015938926,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 308-3,다목적,3,200,A.1)강변방향 2)910동단지앞 3)=1 4)=2  C.4생방향  D.BRT방향,30,,044-300-2454,36.490666,127.301096,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 1966(소담동),,다목적,2,200,A.1)4생방향 2)=1 3)=1 4)=1  C.BRT시청방향,30,,044-300-2454,36.4889513354,127.3018840136,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 508-5,다목적,2,200,A.1)3단지방향측면놀이터 2)글벗초정문놀이터 3)9단지방향 4)=1  C.3단지방향,30,,044-300-2454,36.4869401994,127.2984164961,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 511,다목적,2,200,A.1)글벗중앞공원 2)BRT도로 3)힐스테이트교차로 4)=1  C.강변방향,30,,044-300-2454,36.4875420302,127.2989955920,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 333-5,다목적,2,200,A.1)4생방향공원 2)3단지방향공원 3)=1  4)=2  C.시청방향,30,,044-300-2454,36.4862041132,127.2951881068,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 771-67,다목적,2,200,A.1)중흥상가앞광장 2)강변방향 3)4생알파타워사잇길 4)BRT방향  C.중흥주출입구앞,30,,044-300-2454,36.4901342634,127.3021124574,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 9-113,다목적,2,200,A.360도 전방면  C.대전방향,30,,044-300-2454,36.4827958483,127.3069396190,2019-09-20
"세종특별자치시",,세종특별자치시 소담동 510-2,다목적,2,200,A.1)강변방향 2)4생방향 3)글벗유치원방향공원 4)시청방향,30,,044-300-2454,36.4869740703,127.2958582863,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 44-8,다목적,3,200,A.360도 전방면  C.햇무리교방향  D.413동방향,30,,044-300-2454,36.5008238518,127.3092908944,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 51-12,다목적,3,200,A.1)BRT방향 2)반곡중방향 3)=1 4)=2  C.반곡고방향  D.반곡초방향,30,,044-300-2454,36.5012181284,127.3117402449,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 42-6,다목적,3,200,A.360도 전방면  C.괴화산방향  D.BRT방향,30,,044-300-2454,36.4963417577,127.3114453395,2019-09-20
"세종특별자치시",세종특별자치시 시청대로 580(반곡동),,다목적,3,200,A.360도 전방면  C.5생방향  D.법원경찰청방향,30,,044-300-2454,36.4956007810,127.3175756007,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 64-9,다목적,3,200,360도 전방면,30,,044-300-2454,36.496593,127.3177057161,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 234-11,다목적,2,200,A.1)시청방향 2)북 3)남 4)904동  C.청주방향,30,,044-300-2454,36.4919455354,127.2998737129,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 771-80,다목적,2,200,A.1)정부청사방향 2)공원 3)괴화산방향 4)대전방향  C.9단지방향,30,,044-300-2454,36.4920302805,127.3028275248,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 710-2,다목적,2,200,A.360도 전방면  B.1)정부청사방향  B.2)괴화산방향,30,,044-300-2454,36.496712,127.3043443019,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 1952(반곡동),,다목적,2,200,360도 전방면,30,,044-300-2454,36.4901247581,127.3025492603,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 817,다목적,2,200,A.1)시청방향 2)북 3)2단지방향 4)=1  C.청주방향,30,,044-300-2454,36.4990834040,127.3070394470,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 398-1,다목적,3,200,A.1)3단지방향 2)청주방향 3)=1 4)=2  C.시청방향  D.괴화산방향,30,,044-300-2454,36.497064,127.309715,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 395-1,다목적,2,200,A.1)괴화산방향 2)=1 3)=1 4)=1  C.정부청사방향,30,,044-300-2454,36.495792,127.310062,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 1821(반곡동),,다목적,2,200,A.1)청주방향 2)시청방향 3)북 4)=1  B.1.2.3.4)남,30,,044-300-2454,36.4973885147,127.3121718544,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 65-7,다목적,2,200,A.1)남 2)시청 3)서 4)임시주차장  C.북,30,,044-300-2454,36.4956529242,127.3180544113,2019-09-20
"세종특별자치시",,세종특별자치시 반곡동 771-84,다목적,3,200,A.1)청주방향 2)시청방향 3)=1 4)=2  C.북  D.법제연구원,30,,044-300-2454,36.4918727279,127.3041313375,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 신안리 362-3,다목적,4,200,1)신안골분식 2)분식맞은편 3)갈림길,30,,044-300-2454,36.615616,127.288354,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 원리 154-1,다목적,2,200,1)조치원어린이집 2)역전방향,30,,044-300-2454,36.5969203278,127.2968200278,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 원리 154-9,다목적,1,200,1)목공인테리어,30,,044-300-2454,36.5967850189,127.2975342516,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 은용리 570-2,다목적,3,200,1)마을입구방면2)장기초방면 3)영평사방면,30,,044-300-2454,36.4928301396,127.2188171840,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 동교리 200-1,다목적,3,200,1)명산사 2)도로  3)티바두마리치킨,30,,044-300-2454,36.6799171285,127.2057550278,2019-09-20
"세종특별자치시",,세종특별자치시 금남면 용포리 205-11,다목적,3,200,1)금남초 2)버스정류장 3)대평시장,30,,044-300-2454,36.468035,127.281782,2019-09-20
"세종특별자치시",,세종특별자치시 전의면 영당리 505,다목적,2,200,1)카톨릭대입구 2)삼거리정자,30,,044-300-2454,36.6579528303,127.1907718337,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 침산리 259-6,다목적,3,200,1)주차장 2)비룡반점 3)욱일아파트,30,,044-300-2454,36.604003,127.2937425324,2019-09-20
"세종특별자치시",세종특별자치시 부강면 부강5길 16,세종특별자치시 부강면 부강리 478-3,다목적,4,200,1)부강역 2)농협마트 3)부강초 4)면사무소,30,,044-300-2454,36.528556,127.3686042,2019-09-20
"세종특별자치시",,세종특별자치시 부강면 부강리 522-6,다목적,3,200,1)부강초 2)부강역 3)면사무소,30,,044-300-2454,36.5269522568,127.3703913625,2019-09-20
"세종특별자치시",,세종특별자치시 부강면 부강리 519-5,다목적,3,200,1)농협주유소 2)한화사원아파트 3)부강초,30,,044-300-2454,36.5267390721,127.3684076312,2019-09-20
"세종특별자치시",,세종특별자치시 부강면 부강리 533-4,다목적,3,200,1)천주교회 2)부강초 3)대전방향,30,,044-300-2454,36.5280020080,127.3704227516,2019-09-20
"세종특별자치시",세종특별자치시 부강면 부강4길 5-1,세종특별자치시 부강면 부강리 438-2,다목적,4,200,1)면사무소 2)문화원 3)부강중 4)부강역,30,,044-300-2454,36.5291037890,127.3671865735,2019-09-20
"세종특별자치시",세종특별자치시 부강면 오대길 11-1,세종특별자치시 부강면 부강리 120-1,다목적,4,200,1)부강초 2)천주교회 3)면사무소 4)문화원,30,,044-300-2454,36.5289951494,127.3696827596,2019-09-20
"세종특별자치시",,세종특별자치시 부강면 부강리 876-1,다목적,3,200,1)뚝방길 2)마을입구 3)마을입구,30,,044-300-2454,36.5268779433,127.3618125759,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 원리 132-1,다목적,3,200,1)욱일아파트 2)욱일아파트 3)욱일아파트,30,,044-300-2454,36.6049630128,127.2954114521,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 원리 132-1,다목적,3,200,1)법원 2)법원 3)법원,30,,044-300-2454,36.6049630128,127.2954114521,2019-09-20
"세종특별자치시",,세종특별자치시 소정면 운당리 32-5,다목적,3,200,1)지하도 2)전의면 3)마을골목,30,,044-300-2454,36.6978956249,127.1526387802,2019-09-20
"세종특별자치시",세종특별자치시 연기면 잣띠길 55,세종특별자치시 연기면 보통리 320,다목적,3,200,1)산언덕길 2)은행나무 3)마을회관,30,,044-300-2454,36.5517541,127.2826401301,2019-09-20
"세종특별자치시",,세종특별자치시 부강면 부강리 401-211,다목적,4,200,1)북쪽입구 2)북쪽승강기 3)역쪽입구 4)역쪽승강기,30,,044-300-2454,36.5324122585,127.3637607544,2019-09-20
"세종특별자치시",,세종특별자치시 전동면 노장리 531-1,다목적,3,200,1)노장3리 마을방향 2) 상노장저수지방향 3)원직이길 방향,30,,044-300-2454,36.6699724334,127.2744223518,2019-09-20
"세종특별자치시",,세종특별자치시 부강면 부강리 415-1,다목적,4,200,1)유경의원 2)부강역 3)부강장로교회 4)버스정류장,30,,044-300-2454,36.5302274882,127.3664816048,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 원리 157,다목적,4,200,1)굴다리서측 2)삼일아파트 3)시장 4)굴다리남측,30,,044-300-2454,36.5964969644,127.2964355965,2019-09-20
"세종특별자치시",,세종특별자치시 장군면 봉안리 382-1,다목적,2,200,1)공주 2)봉안회관,30,,044-300-2454,36.4992355633,127.2229859029,2019-09-20
"세종특별자치시",세종특별자치시 달빛1로 251,세종특별자치시 아름동 832,다목적,1,130,1)국제고 2)주택부지 3)국제고 4)범지기3단지,30,,044-300-2454,36.5217500782,127.2468880003,2019-09-20
"세종특별자치시",세종특별자치시 달빛로 165,세종특별자치시 아름동 1279,다목적,1,41,1)범지기12단지 2)범지기 10단지(아름초) 3)범지기12단지4)범지기 10단지(아름초),30,,044-300-2454,36.5129228646,127.2483916129,2019-09-20
"세종특별자치시",세종특별자치시 보듬3로 126,세종특별자치시 아름동 1343,다목적,1,41,1)고운뜰역사공원 2)해피파움(도담동) 3)고운뜰역사공원 제천산책로(종촌동),30,,044-300-2454,36.5122399363,127.2457101787,2019-09-20
"세종특별자치시",세종특별자치시 보듬3로 114,세종특별자치시 아름동 1286,다목적,1,130,1)우체국 2)범지기5단지 3)고운뜰역사공원 4)범지기7단지,30,,044-300-2454,36.5123528492,127.2468894081,2019-09-20
"세종특별자치시",세종특별자치시 달빛1로 151,세종특별자치시 아름동 1322,다목적,1,130,1)아름중(조치원) 2)아름고(종촌동) 3)아름중(조치원) 4)아름고,30,,044-300-2454,36.5130086701,127.2452482004,2019-09-20
"세종특별자치시",세종특별자치시 달빛2로 29(아름동),,다목적,1,130,1)범지기7단지 2)아름중(고운동) 3)아름유치원 4)범지기3단지,30,,044-300-2454,36.5151289680,127.2448663845,2019-09-20
"세종특별자치시",세종특별자치시 보듬3로 104-19(아름동),,다목적,1,130,1)범지기311동(고운동) 2)국제고(조치원) 3)범지기10단지 4)범지기9단지(종촌동),30,,044-300-2454,36.5122529284,127.2498675262,2019-09-20
"세종특별자치시",세종특별자치시 달빛2로 29(아름동),,다목적,1,41,1)범지기3단지 2)가락20단지 3)가락21단지 4)범지기3단지,30,,044-300-2454,36.5151289680,127.2448663845,2019-09-20
"세종특별자치시","세종특별자치시 달빛로 211(아름동, 범지기마을10단지)",,다목적,1,41,A: 1)가락20단지(대전) 2)누리학교(조치원) 3)국제고(아름동) 4)누리학교(조치원) B: 주민센터(공주),30,,044-300-2454,36.5191624546,127.2518279050,2019-09-20
